substrate,candidate_id,seed,run_kind,perturb_scale,perturb_family,motif_index,release_duty_fraction,release_strength_max,release_pressure_max,carrier_residual_final,residual_delta_max,post_event_residual_delta_max,pressure_to_post_delta_ratio
learned_release_neutral,,99,perturbed,0.25,,,0.65625,0.1499314308166504,39.23969268798828,158.2283935546875,0.12980050283268268,0.12980050283268268,302.30770938206297
learned_release_neutral,,99,perturbed,0.5,,,0.65625,0.1498805731534958,38.3714714050293,154.07553100585938,0.2567343034701999,0.2567343034701999,149.45985357770167
learned_release_neutral,,99,perturbed,1.0,,,0.65625,0.14960214495658875,35.22418212890625,138.29443359375,0.5218684317017724,0.5218684317017724,67.49628831551072
learned_release_neutral,,100,clean,,,,0.546875,0.14441625773906708,34.785091400146484,133.13226318359375,0.06625582050499723,0.0,34785091400.146484
learned_release_neutral,,100,perturbed,0.25,,,0.578125,0.14600437879562378,34.814449310302734,133.5107879638672,0.16956275641181523,0.16956275641181523,205.31896300240166
learned_release_neutral,,100,perturbed,0.5,,,0.578125,0.14583523571491241,35.48191833496094,137.48841857910156,0.32791982484291776,0.32791982484291776,108.2030290543053
learned_release_neutral,,100,perturbed,1.0,,,0.53125,0.14020922780036926,35.05936050415039,136.3191375732422,0.6296255743175148,0.6296255743175148,55.68287238356404
learned_release_neutral,,101,clean,,,,0.6640625,0.14479973912239075,28.83787727355957,112.14920043945312,0.05525069883963577,0.0,28837877273.55957
learned_release_neutral,,101,perturbed,0.25,,,0.6640625,0.14825958013534546,30.50911521911621,121.1566162109375,0.17230674805754123,0.17230674805754123,177.0627997049065
learned_release_neutral,,101,perturbed,0.5,,,0.6640625,0.14698371291160583,31.590009689331055,125.80325317382812,0.35832175859325077,0.35832175859325077,88.16101431671773
learned_release_neutral,,101,perturbed,1.0,,,0.6640625,0.14827720820903778,38.40560531616211,161.538818359375,0.7087023765774729,0.7087023765774729,54.19144423027589
learned_release_neutral,,102,clean,,,,0.046875,0.0900934711098671,40.865882873535156,165.29116821289062,0.07535828064625108,0.0,40865882873.53516
learned_release_neutral,,102,perturbed,0.25,,,0.015625,0.02893914096057415,39.92204666137695,160.4122314453125,0.12245882738673665,0.12245882738673665,326.0038293139891
learned_release_neutral,,102,perturbed,0.5,,,0.0234375,0.06011857092380524,38.29914474487305,150.52215576171875,0.22986450743274664,0.22986450743274664,166.6161739044404
learned_release_neutral,,102,perturbed,1.0,,,0.0546875,0.1194043681025505,36.85666275024414,141.03697204589844,0.46642463180732796,0.46642463180732796,79.01954621785283
learned_release_neutral,,103,clean,,,,0.7578125,0.14999990165233612,41.691749572753906,178.873291015625,0.06001195982728264,0.0,41691749572.75391
learned_release_neutral,,103,perturbed,0.25,,,0.7578125,0.1499999314546585,41.97725296020508,181.01031494140625,0.14926376996104376,0.14926376996104376,281.2286797470055
learned_release_neutral,,103,perturbed,0.5,,,0.7578125,0.14999985694885254,42.10411834716797,182.59161376953125,0.2825760535787754,0.2825760535787754,149.00101340480484
learned_release_neutral,,103,perturbed,1.0,,,0.7578125,0.14999936521053314,41.835853576660156,180.03460693359375,0.5347156340648632,0.5347156340648632,78.23944338157372
learned_release_neutral,,104,clean,,,,0.390625,0.10091454535722733,49.035438537597656,216.58433532714844,0.0950657571515964,0.0,49035438537.59766
learned_release_neutral,,104,perturbed,0.25,,,0.3984375,0.11360011994838715,48.96156311035156,215.85211181640625,0.16057854452241477,0.16057854452241477,304.9072543033116
learned_release_neutral,,104,perturbed,0.5,,,0.5,0.12366924434900284,48.732574462890625,215.07183837890625,0.31071518625283123,0.31071518625283123,156.84001496868123
learned_release_neutral,,104,perturbed,1.0,,,0.6171875,0.1360645294189453,49.29460906982422,217.51661682128906,0.5974534518563,0.5974534518563,82.50786553607627
learned_release_neutral,,105,clean,,,,0.6015625,0.14933201670646667,37.42961120605469,158.8565216064453,0.06705648945451474,0.0,37429611206.05469
learned_release_neutral,,105,perturbed,0.25,,,0.6015625,0.14948536455631256,37.57684326171875,161.33059692382812,0.1357280988275276,0.1357280988275276,276.85382456781036
learned_release_neutral,,105,perturbed,0.5,,,0.6015625,0.14955121278762817,39.39763259887695,172.4661102294922,0.26594684591140816,0.26594684591140816,148.14100337930324
learned_release_neutral,,105,perturbed,1.0,,,0.6015625,0.1499880999326706,44.99835968017578,203.55178833007812,0.5168524088199454,0.5168524088199454,87.06230040199299
learned_release_neutral,,106,clean,,,,0.484375,0.14909911155700684,32.376792907714844,124.03973388671875,0.06485132419357625,0.0,32376792907.71484
learned_release_neutral,,106,perturbed,0.25,,,0.484375,0.1493837535381317,31.847837448120117,120.36124420166016,0.14659073253478583,0.14659073253478583,217.25682720469834
learned_release_neutral,,106,perturbed,0.5,,,0.484375,0.14952974021434784,28.02159881591797,102.9726333618164,0.27925328033587354,0.27925328033587354,100.34474360413896
learned_release_neutral,,106,perturbed,1.0,,,0.484375,0.14953731000423431,28.628206253051758,106.94168853759766,0.5300748867221772,0.5300748867221772,54.00785241889109
learned_release_neutral,,107,clean,,,,0.1328125,0.07113175839185715,38.21131134033203,162.0647735595703,0.07702952963025356,0.0,38211311340.33203
learned_release_neutral,,107,perturbed,0.25,,,0.203125,0.08560685068368912,37.70585632324219,158.16033935546875,0.12991430986037422,0.12991430986037422,290.23635936462017
learned_release_neutral,,107,perturbed,0.5,,,0.2734375,0.09225170314311981,37.43594741821289,162.0132293701172,0.2638349726996485,0.2638349726996485,141.89152800766192
